!CSV A.01.01
!Keysight Technologies,P9373B,MY61100323,A.17.25.05
!Date: Friday, May 16, 2025 13:57:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
30501399.432841,-0.13125949,173.07562,-78.877541,-58.017082,-72.107147,25.861217,0.0028258283,-0.10706771
30668471.349564,-0.13255501,173.00124,-86.276863,-110.99435,-80.434715,71.9627,0.0071329717,-0.085692905
30836458.405457,-0.12167478,172.87384,-74.230202,-169.53539,-89.411705,-56.579742,0.011123956,-0.088136546
31005365.613209,-0.14285901,172.75873,-80.704681,-114.84522,-76.706902,39.751755,0.013845021,-0.09620177
31175198.012968,-0.12632377,172.7235,-94.006264,13.871682,-76.685478,140.10304,0.0090150032,-0.12865485
31345960.672488,-0.12523898,172.63716,-74.98761,126.78386,-75.698288,15.032075,0.002324973,-0.077085398
31517658.687283,-0.11902808,172.533,-75.842323,-34.793468,-93.47216,-56.117844,0.0073934658,-0.099559188
31690297.180775,-0.13286941,172.54991,-82.291656,91.559013,-80.97403,90.202682,0.0075169886,-0.075125113
31863881.304453,-0.12460412,172.46078,-87.843803,-1.9796798,-74.125816,-26.049717,0.0077552381,-0.024652041
32038416.238022,-0.13207278,172.32695,-81.39994,61.580406,-81.05748,63.807861,0.015134493,-0.12260845
32213907.189558,-0.12241039,172.35817,-86.44352,133.41724,-86.260132,-33.399639,0.008880157,-0.070763528
32390359.395665,-0.12582411,172.26097,-86.888252,-98.694283,-76.692207,23.47011,0.017077522,-0.070742786
32567778.121632,-0.12202912,172.2238,-87.005173,161.47557,-76.098404,-4.3104649,0.0053680195,-0.041034315
32746168.661586,-0.12401117,172.06653,-80.901146,15.324857,-76.236115,-151.36044,0.010913261,-0.090430751
32925536.338654,-0.11335795,171.98683,-92.074226,18.060633,-77.460434,-16.022079,0.0080885589,-0.080538303
33105886.505122,-0.13179819,171.96214,-78.302475,-98.271645,-78.960732,-57.907478,0.0019404963,-0.066492416
33287224.542592,-0.12716547,171.88211,-78.146736,16.095417,-79.137405,-133.2495,0.0067344466,-0.16370046
33469555.862142,-0.14163154,171.79749,-77.996552,92.510818,-72.471581,178.2899,0.0077583389,-0.087423466
33652885.904491,-0.12638241,171.76222,-79.111618,-70.402153,-80.54335,-173.63741,0.0085288119,-0.063663132
33837220.140161,-0.12949228,171.7003,-79.787003,-1.6652356,-88.582062,-27.573837,0.011898479,-0.092168331
34022564.069637,-0.12816328,171.55849,-89.312561,2.4015777,-72.086685,-30.247448,0.002952585,-0.069799602
34208923.223532,-0.12130821,171.5536,-81.703476,13.270449,-72.337204,-0.51793844,0.005083099,-0.10224875
34396303.162756,-0.12704872,171.58124,-81.196136,125.52635,-78.74157,110.22179,0.0099056093,-0.10446386
34584709.478677,-0.1378938,171.32991,-79.034477,101.26356,-76.298241,-179.53151,0.010268205,-0.099491283
34774147.793291,-0.12806596,171.28481,-72.654709,36.205547,-79.882858,174.87848,0.016837206,-0.094344243
34964623.759386,-0.12264816,171.21124,-86.682632,-50.326248,-83.638206,12.545827,0.0077542043,-0.093737513
35156143.060716,-0.13273703,171.1629,-72.279884,-98.158859,-74.52607,-94.468918,0.015379031,-0.12528877
35348711.412167,-0.13970748,171.05605,-80.579521,53.660942,-82.126366,-120.73878,0.0087484056,-0.089865632
35542334.559928,-0.13749942,170.94153,-77.691376,102.85739,-77.492958,-0.39415553,0.0047402391,-0.085417427
35737018.281664,-0.13400656,170.91467,-78.698639,11.698818,-80.043076,-5.7388186,0.0044257981,-0.051974308
35932768.386685,-0.13532694,170.81728,-83.902534,145.94186,-77.012886,2.411057,0.013125558,-0.077847205
36129590.716124,-0.12131646,170.85396,-80.262451,-162.14162,-81.960869,42.066704,0.015767993,-0.15236731
36327491.143107,-0.13411202,170.65201,-80.355392,-162.36737,-75.471359,9.5739269,0.01024393,-0.073739767
36526475.572932,-0.136695,170.66541,-90.382484,-55.275597,-77.090034,27.766443,0.010836314,-0.093254663
36726549.943242,-0.13444495,170.5715,-85.03614,-14.870382,-77.016998,85.556213,0.016580371,-0.092286117
36927720.224203,-0.14007773,170.4819,-76.62291,12.061465,-76.327705,111.97667,0.0089080567,-0.14653495
37129992.418686,-0.12862775,170.48349,-72.987396,149.81563,-82.218147,-161.54079,0.0045695747,-0.12061965
37333372.562438,-0.13103378,170.36868,-76.728386,92.714394,-69.005287,-176.9733,0.016335385,-0.1274983
37537866.72427,-0.14149408,170.29916,-81.194656,-3.7607,-73.737747,51.421108,0.013143623,-0.11344932
37743481.006235,-0.13031164,170.19095,-93.846008,95.855972,-85.00766,74.685265,0.0092164902,-0.12776744
37950221.543809,-0.13661912,170.05576,-77.334511,-38.930668,-77.16629,-53.729034,0.012866955,-0.10811024
38158094.506075,-0.13930437,169.95457,-93.20591,-175.73447,-78.38958,168.38222,0.010122551,-0.11851167
38367106.095909,-0.13694076,170.05804,-78.061218,-163.85768,-79.471199,-134.32358,0.0030772688,-0.04604819
38577262.550161,-0.12936053,169.87328,-82.212463,116.09531,-85.888458,30.771938,0.0060960068,-0.14348878
38788570.139846,-0.13139743,169.74023,-77.399696,138.9211,-79.517677,164.01355,0.004780577,-0.11242627
39001035.170327,-0.13929689,169.64432,-88.562019,30.787064,-91.799805,62.493122,0.0057589142,-0.10262559
39214663.981504,-0.13326524,169.65205,-87.45443,76.597961,-78.022697,171.42459,0.016637104,-0.13894325
39429462.948006,-0.13129817,169.53227,-85.946732,22.272026,-76.293869,169.32362,0.013514723,-0.075746693
39645438.479377,-0.14353535,169.45016,-82.115852,-25.793873,-76.423302,-121.81226,0.0069789416,-0.10816649
39862597.020271,-0.14350966,169.2796,-76.045609,-150.58478,-79.46981,168.29195,0.0062190495,-0.098560795
40080945.050642,-0.12936001,169.30444,-80.147545,-63.353241,-95.213463,44.111977,0.0049171024,-0.1178924
40300489.085938,-0.13637391,169.1823,-81.951057,-53.230267,-78.891182,29.378803,0.011687307,-0.13153467
40521235.677296,-0.13919023,169.08832,-81.155792,76.208023,-90.291267,43.280952,0.0014395389,-0.14453714
40743191.411737,-0.13546847,169.06491,-78.934303,55.956997,-77.132813,-31.15432,0.0034031889,-0.14110948
40966362.912361,-0.13141504,169.00166,-70.746208,131.38452,-80.817841,-71.981514,0.0045907791,-0.15559331
41190756.838547,-0.14441864,168.87045,-75.404915,-16.433393,-81.972839,-100.79972,0.012974321,-0.1141378
41416379.886153,-0.13956739,168.769,-81.876556,179.55771,-75.854958,53.500488,0.010477898,-0.15417466
41643238.78771,-0.13945727,168.75262,-88.213348,-86.396996,-89.889229,169.49178,0.0045354413,-0.10952301
41871340.31263,-0.13491382,168.66858,-80.951744,84.264717,-72.140701,-168.79111,0.0023229031,-0.081035629
42100691.267401,-0.1380282,168.55081,-83.715401,68.526443,-75.760704,-5.7134972,0.007441015,-0.12361961
42331298.495797,-0.13924477,168.41373,-82.724754,95.673111,-91.262337,-25.542921,0.0088434732,-0.13387378
42563168.879076,-0.12806064,168.35335,-84.498306,-94.087692,-74.399559,-140.60289,0.013720647,-0.14646061
42796309.336191,-0.12988167,168.22479,-91.325653,117.82088,-88.460754,-107.55808,0.0019151394,-0.14830039
43030726.823992,-0.1395698,168.1946,-72.782387,72.417763,-81.722504,25.433811,0.0091627613,-0.1528624
43266428.337435,-0.1539899,168.04822,-83.171371,-97.290703,-75.434242,-118.98888,0.0035495861,-0.1338615
43503420.909792,-0.13988738,168.00169,-78.845421,75.889748,-80.667656,-120.79594,0.0096029062,-0.17360067
43741711.61286,-0.13344756,168.01227,-77.010933,41.081039,-86.052238,-87.709267,0.0043989038,-0.16942436
43981307.55717,-0.13872357,167.84749,-77.253944,76.764328,-90.25444,-11.645437,0.015371293,-0.18633083
44222215.892203,-0.13398546,167.76453,-76.347641,-126.40417,-76.788506,-24.729687,0.0057340967,-0.12062013
44464443.806601,-0.14277902,167.66855,-94.752251,76.968567,-75.659958,43.336159,0.008264252,-0.16524279
44707998.528381,-0.13329995,167.50734,-89.711548,-9.3500471,-83.004524,-69.118896,0.0095822429,-0.16653962
44952887.325154,-0.14374511,167.49176,-74.181183,-103.43395,-76.697182,57.284683,0.0051249852,-0.19565178
45199117.504335,-0.14687066,167.26234,-81.585365,-52.453335,-78.645447,-104.82502,0.0050370758,-0.11105942
45446696.41337,-0.14353266,167.30568,-80.516106,135.46564,-77.894524,45.221046,0.010574477,-0.13920569
45695631.439948,-0.12196336,167.23727,-87.121979,77.479652,-83.61039,-41.357922,0.0091033485,-0.17572583
45945930.012227,-0.13678235,167.17183,-85.08345,-115.66714,-80.536743,99.169807,0.0078389579,-0.14784274
46197599.599048,-0.143751,167.06647,-76.946571,3.5309503,-78.978569,158.47195,0.013553431,-0.13172293
46450647.710169,-0.14639032,166.90921,-85.520119,-156.84384,-90.789703,147.76352,0.0077407677,-0.15276204
46705081.896477,-0.13582902,166.78975,-77.889862,106.99294,-92.636742,-141.0713,0.0076374072,-0.12966987
46960909.750222,-0.1338034,166.75969,-85.863396,-59.506741,-84.0019,131.51378,0.0078188032,-0.14666934
47218138.905241,-0.14116141,166.66972,-78.693565,65.498856,-73.950844,59.91832,0.010543489,-0.1767123
47476777.037185,-0.14315489,166.64226,-74.757797,105.08095,-75.543892,-163.25504,0.0031781516,-0.19222844
47736831.863747,-0.14148286,166.47322,-89.195015,76.342628,-76.489594,-90.525528,0.0070275287,-0.16262431
47998311.144897,-0.14863773,166.39554,-78.288391,81.259323,-83.16713,169.98085,0.0070988578,-0.18415964
48261222.683106,-0.15298989,166.28543,-87.000496,177.50337,-74.239349,-30.81469,0.0068414472,-0.15253626
48525574.323587,-0.14527428,166.12964,-83.745407,101.9741,-82.120331,37.482292,0.0048767659,-0.22037716
48791373.954524,-0.14732186,166.05717,-96.890335,-99.146744,-81.741585,106.51477,0.0073381639,-0.19927137
49058629.507309,-0.1363699,165.97415,-76.91259,-158.68021,-78.030724,160.8763,0.0072880294,-0.17144905
49327348.956776,-0.14858148,165.9756,-82.504578,110.49332,-81.231628,114.24741,0.0044051101,-0.15458627
49597540.321445,-0.14262199,165.81866,-76.612839,9.2566938,-70.732697,75.679619,0.0021283405,-0.20134774
49869211.663754,-0.14606985,165.69012,-92.196526,-109.31347,-84.342606,15.669255,0.0014535127,-0.20575108
50142371.090306,-0.14182678,165.70786,-77.762566,-125.69556,-77.452995,-147.69553,-0.00066609704,-0.18524158
50417026.752107,-0.14272392,165.45773,-89.204384,-0.0025712142,-80.730156,10.393499,-0.0044360133,-0.15054269
50693186.84481,-0.14014697,165.40976,-81.488747,-23.117109,-89.140648,-161.74799,0.0052190982,-0.11128405
50970859.608959,-0.14692502,165.32173,-77.161766,157.40736,-73.242722,126.56158,-0.00056124403,-0.12642653
51250053.330238,-0.13840821,165.2377,-84.457748,120.61733,-74.439789,-56.194607,0.0050515551,-0.11552358
51530776.339714,-0.1412534,165.2048,-83.803474,44.225998,-76.940224,-150.59775,0.0054698829,-0.089856043
51813037.014089,-0.14504677,165.04672,-75.050377,-130.32832,-90.667328,175.5721,-0.00018819507,-0.16973071
52096843.775947,-0.14788346,164.96034,-76.680023,-130.75455,-86.197105,141.64767,0.00054098305,-0.16432606
52382205.094008,-0.15103611,164.83951,-79.332306,30.370811,-79.14386,136.4025,0.0072254902,-0.11476445
52669129.483378,-0.14707845,164.75026,-84.947075,73.934692,-81.708015,-35.092342,0.011713639,-0.1640449
52957625.505808,-0.15002741,164.71288,-84.286865,69.039955,-80.149139,67.358803,0.0042473627,-0.11183412
53247701.769942,-0.14178051,164.56628,-80.072273,91.123955,-99.511429,-116.81229,0.0059460765,-0.13231955
53539366.93158,-0.14613679,164.47772,-85.682892,178.66188,-80.05912,-84.106247,0.0015207932,-0.12494165
53832629.693936,-0.14496702,164.32614,-88.234985,-131.84045,-77.460114,135.15128,0.0026659539,-0.13750087
54127498.807892,-0.13220754,164.19238,-84.471664,-37.732231,-87.340347,136.99915,0.0066264095,-0.15084931
54423983.072267,-0.1451418,164.15358,-85.520065,161.4738,-87.074478,-142.17696,0.0069401748,-0.1568087
54722091.334072,-0.14996871,163.99608,-97.552376,166.53696,-87.710197,69.432388,0.0033380068,-0.15444653
55021832.488782,-0.14637934,163.88921,-77.92482,-11.772517,-86.581841,3.5370038,0.0088135069,-0.13082765
55323215.480593,-0.15436916,163.81046,-80.830719,-78.606659,-78.977058,176.30119,0.010346712,-0.14978357
55626249.302696,-0.1452807,163.73424,-79.371101,2.4664361,-89.321037,-176.32985,0.0035382055,-0.1254025
55930942.997539,-0.14152163,163.56693,-75.647018,-132.1759,-73.795624,-87.724144,0.009265569,-0.18409599
56237305.657105,-0.16132016,163.50996,-80.895966,42.484093,-70.751305,-104.06685,0.014348161,-0.12952541
56545346.423173,-0.14476655,163.41084,-80.741852,-139.08447,-75.856071,-18.553139,0.011059406,-0.14899363
56855074.487601,-0.15546338,163.31067,-78.921906,110.31713,-82.138916,-126.86195,0.0062867734,-0.19343811
57166499.092592,-0.15620877,163.17068,-82.852814,92.890511,-79.459404,156.27574,0.0033059327,-0.20107123
57479629.530976,-0.14311315,163.06682,-80.688637,-165.21309,-77.76738,12.637525,0.0074074208,-0.11819983
57794475.146483,-0.1562034,162.98424,-76.672935,80.117668,-81.572388,113.31019,0.0071029929,-0.14698683
58111045.334023,-0.15544246,162.88042,-77.393051,82.778366,-77.495308,-167.62337,0.0097465124,-0.08434014
58429349.53997,-0.1515805,162.76125,-78.88343,-157.6105,-75.148933,80.934471,0.005314243,-0.1473584
58749397.262436,-0.1530167,162.56898,-85.695854,-179.3461,-87.773857,127.3778,0.0053830147,-0.17099306
59071198.051562,-0.14819817,162.49022,-90.83519,-19.84557,-81.601463,0.33608958,0.0073939827,-0.16959712
59394761.509799,-0.1552839,162.43864,-83.916756,67.872475,-84.505409,49.358238,0.0063570808,-0.12865412
59720097.292198,-0.15156066,162.33063,-82.311516,-69.660164,-95.207741,3.6821775,0.0049450276,-0.16970894
60047215.106692,-0.15518947,162.22345,-75.632065,-22.474352,-77.447701,23.811657,0.0079278443,-0.11875977
60376124.714391,-0.15126662,162.09802,-76.458168,136.14526,-74.853546,-171.24675,0.001602046,-0.16237728
60706835.929873,-0.1555699,162.00026,-84.99279,84.502312,-85.59803,94.717438,0.0038852985,-0.185203
61039358.621473,-0.1506869,161.93488,-90.000847,-66.080582,-87.886505,37.02541,0.00088158657,-0.13876396
61373702.711581,-0.14932488,161.71591,-72.819649,-73.516541,-84.09568,-177.25626,0.0039732312,-0.18710802
61709878.176939,-0.15793937,161.69438,-77.622009,76.80365,-78.716537,137.15543,0.0098839141,-0.12807657
62047895.048934,-0.16214018,161.51323,-74.772461,61.646637,-80.894913,57.489532,0.001398135,-0.12989965
62387763.4139,-0.14399797,161.41322,-74.29615,46.963715,-74.929337,-22.310104,0.00045401615,-0.11009355
62729493.413422,-0.15586209,161.27759,-88.409882,169.97226,-81.304176,-162.4377,0.0095915413,-0.14882606
63073095.244633,-0.16539732,161.13007,-71.541176,-135.20601,-74.62616,-39.726597,0.0005849835,-0.13454238
63418579.160522,-0.15171854,161.09541,-85.615318,-147.37488,-75.596527,155.71429,0.00053425354,-0.17442404
63765955.470239,-0.15228313,161.08307,-76.787819,31.270359,-78.979523,-118.96083,0.005849394,-0.14807966
64115234.539402,-0.15101655,160.85965,-79.327148,-135.13489,-86.86338,0.2096954,0.0023534321,-0.13654983
64466426.790407,-0.17211986,160.75847,-89.692711,23.120575,-85.281914,-56.375488,0.0026183529,-0.10437486
64819542.702739,-0.15933284,160.64566,-74.061859,-179.09621,-82.91407,-159.8781,0.00015479533,-0.13002069
65174592.813285,-0.16391374,160.56645,-78.425606,18.036791,-76.482376,-118.079,0.0021060894,-0.1104055
65531587.716647,-0.15989062,160.34377,-75.710442,-0.74566734,-95.84584,10.252687,0.0051022326,-0.11456554
65890538.06546,-0.15579098,160.30334,-75.373207,29.504147,-83.705833,-28.64583,0.005896443,-0.11335547
66251454.570709,-0.1604858,160.1916,-79.743706,-152.54591,-81.827011,176.44687,0.0090522012,-0.13439764
66614348.002047,-0.16162403,160.08139,-81.45047,-65.651901,-82.444389,178.84476,0.010349811,-0.066948257
66979229.18812,-0.17078717,159.86876,-87.870682,-137.74721,-77.708534,123.78657,0.0043870085,-0.11549146
67346109.016887,-0.14947116,159.80823,-83.842094,-23.081892,-78.709885,125.59961,0.0030239811,-0.14510822
67714998.435946,-0.16329551,159.70871,-75.079185,-37.27557,-74.312401,12.04456,0.0017899047,-0.10159354
68085908.452861,-0.16782866,159.57715,-85.076668,102.79548,-78.086861,82.122856,0.00083034247,-0.12180146
68458850.13549,-0.15429701,159.52261,-78.631256,-66.057892,-79.755379,-147.16649,0.0020833206,-0.043124009
68833834.612315,-0.18334121,159.38408,-77.674255,-39.259071,-78.560028,-94.422646,0.0029396508,-0.10659006
69210873.072776,-0.17009635,159.21239,-84.031387,-175.3006,-84.057205,18.728266,0.0074467002,-0.075183727
69589976.767601,-0.15821803,159.06366,-82.826263,119.1953,-82.277504,-2.6305439,-0.0027289793,-0.058534335
69971157.009145,-0.15903236,159.00035,-80.574615,-49.230602,-78.599289,-46.898399,0.0025029695,-0.087331273
70354425.171728,-0.17792067,158.82617,-81.964821,-156.13142,-80.647552,179.82642,0.0096478481,-0.067971945
70739792.69197,-0.17297639,158.75502,-86.106766,-14.85044,-87.22187,51.905155,0.0057165176,-0.07109049
71127271.069139,-0.17015207,158.63759,-78.957909,-137.69032,-74.907837,-92.578148,0.0081474679,-0.031487506
71516871.865488,-0.16081136,158.49707,-77.423286,-18.63673,-74.74369,-139.48853,0.0046652514,-0.048293378
71908606.706602,-0.16300309,158.3795,-83.902542,104.33813,-75.894951,-67.490669,0.0059579676,-0.10083964
72302487.281747,-0.17264506,158.25089,-78.247757,-157.36952,-83.747307,116.43674,0.003937541,-0.071034864
72698525.344216,-0.17570388,158.1859,-82.326073,-134.69603,-75.791794,-116.07804,0.010211906,-0.010593222
73096732.711682,-0.16162618,158.00917,-84.824348,-43.885181,-71.776207,98.538689,0.0094489641,-0.065555684
73497121.266548,-0.1679032,157.87578,-80.10273,64.853111,-89.388603,-159.54486,0.0036576998,-0.015044413
73899702.956304,-0.16372128,157.72218,-83.589714,-92.653221,-75.869652,129.78806,0.0014131439,-0.056071006
74304489.793883,-0.17625137,157.66261,-81.531555,-20.191483,-76.038338,-123.99825,0.013611751,-0.028750988
74711493.858018,-0.17224078,157.51654,-81.976326,170.97479,-78.590485,-1.9998118,0.0041847797,-0.031791165
75120727.293603,-0.16093197,157.47723,-84.930351,69.093483,-84.680061,65.423149,0.006447548,-0.0022488774
75532202.312059,-0.16664496,157.28358,-82.501335,65.219193,-79.471382,161.31967,0.00019983508,-0.030055558
75945931.191691,-0.17733765,157.08282,-92.096855,123.73511,-80.518288,58.799427,0.0023953444,-0.051352285
76361926.278062,-0.17023768,157.04308,-78.611847,68.220284,-78.630043,-61.61871,0.0068616061,-0.060604196
76780199.984355,-0.16678457,156.81284,-79.106613,55.45327,-84.229218,-160.60265,0.00097216817,-0.048963565
77200764.79175,-0.166493,156.71307,-80.516953,145.39711,-76.668892,65.529648,0.0015399421,0.051903658
77623633.249789,-0.17703836,156.67253,-89.108955,90.046547,-79.171227,-141.21411,0.0074694408,-0.0092776604
78048817.976759,-0.16992244,156.42026,-80.765923,9.7888336,-80.585739,79.854912,0.0056922166,-0.040024288
78476331.660058,-0.16568077,156.29517,-81.701752,-113.52885,-83.010521,103.48569,0.0025510893,0.08773195
78906187.056584,-0.17361109,156.21603,-92.694275,-100.70363,-86.359962,138.24426,0.0045488877,0.033783205
79338396.99311,-0.18061809,156.08966,-83.206573,55.580219,-76.230743,-130.18314,-0.0044901706,0.047116805
79772974.366668,-0.18193084,155.90349,-90.56321,-38.194458,-75.150429,-137.03429,0.0053887027,0.048378948
80209932.144931,-0.18066289,155.80179,-75.681885,-79.351486,-79.099236,-61.151073,0.0090955989,-0.0027650374
80649283.366608,-0.16915533,155.6749,-80.892975,140.58871,-73.246979,-178.50023,-3.0286688e-005,0.072772525
81091041.141822,-0.17107581,155.52104,-83.048332,-168.86635,-78.998665,-24.541531,0.0030653698,0.05017053
81535218.652511,-0.17657246,155.36542,-83.18248,35.757984,-79.778229,70.848404,0.0021583533,0.044634447
81981829.152815,-0.1766776,155.31644,-77.32637,-10.431344,-87.911171,147.66669,0.0024869293,0.079547249
82430885.969475,-0.17334221,155.14323,-79.440857,-13.878041,-73.942513,-95.660255,0.0027083808,0.03835151
82882402.50223,-0.17507589,155.03239,-75.662384,-177.31447,-71.923271,-117.44565,0.0081665879,0.064007834
83336392.224213,-0.17545348,154.86507,-78.208694,-6.5323744,-84.069275,-153.14722,-0.0036890225,0.10107001
83792868.682361,-0.1828714,154.63631,-79.245605,4.3479595,-80.853714,43.54755,-0.0025702016,0.078428246
84251845.497811,-0.17900656,154.50206,-76.710831,-78.340187,-70.435387,63.39333,-0.0022145915,0.065990061
84713336.366312,-0.18302664,154.46465,-77.550591,-126.68026,-83.939873,152.6559,-0.0059407493,0.07176698
85177355.05863,-0.18676373,154.28896,-79.313438,-87.837357,-99.292084,87.771103,0.00072112319,0.075334601
85643915.420962,-0.18199131,154.13504,-85.386978,-127.04028,-87.901657,58.085495,0.0014607584,0.18349066
86113031.375347,-0.18002687,153.99292,-74.511818,-127.00809,-83.181396,-151.74425,0.0080342991,0.096429922
86584716.920082,-0.18232065,153.87868,-78.342407,142.561,-74.80275,-158.05678,-0.0029773889,0.10854933
87058986.130142,-0.18727586,153.77232,-78.676064,18.356853,-81.770866,-60.166256,0.0029789708,0.12287233
87535853.157595,-0.18938228,153.68245,-82.838943,-71.107674,-82.009888,64.44162,-0.0055299145,0.16823927
88015332.232029,-0.19248404,153.43079,-82.304909,-96.281761,-80.607712,84.988235,0.00084121252,0.12109273
88497437.660974,-0.19158523,153.32652,-89.292267,66.999146,-76.056961,-67.23333,0.0072601195,0.14657982
88982183.83033,-0.17796759,153.17589,-77.171349,152.20958,-79.273766,-150.72876,-0.002128866,0.12620512
89469585.204796,-0.18675373,153.00481,-82.035675,-1.8810365,-94.771088,-39.176826,-0.0033177773,0.15703499
89959656.328302,-0.18119588,152.95686,-82.341873,144.8418,-83.4543,127.17349,-0.00029769883,0.12953055
90452411.824442,-0.18541332,152.74377,-78.689392,18.657204,-78.580353,124.39973,0.0002070828,0.16999277
90947866.396911,-0.19666912,152.61781,-76.209778,-157.95647,-79.979767,112.34756,-0.0063303653,0.15441349
91446034.829944,-0.18355696,152.43175,-98.393478,168.12842,-77.758797,-41.172379,0.0006947238,0.17470595
91946931.988757,-0.17443451,152.22757,-87.06427,45.176552,-75.719429,-73.878471,-0.0053093499,0.18375248
92450572.81999,-0.189584,152.10793,-84.527649,-103.53312,-75.728462,-107.54274,0.0018152624,0.15648982
92956972.352154,-0.18240218,151.9875,-85.179909,143.75859,-81.07682,-171.86685,0.0062645436,0.15400206
93466145.69608,-0.18297616,151.80656,-80.54702,26.150789,-73.52578,-51.170906,0.0016113614,0.13895845
93978108.045365,-0.19022141,151.63478,-75.360291,126.94006,-76.862122,-144.96318,0.012439014,0.16484454
94492874.676833,-0.19453235,151.59361,-80.470337,-59.053326,-76.21022,-20.102621,-0.0032804732,0.20677541
95010460.950986,-0.18104097,151.37007,-84.118423,159.98367,-74.96669,-83.826576,0.0011683354,0.12738307
95530882.312463,-0.18898185,151.15813,-85.996025,10.829253,-77.661903,-172.35403,0.0059088515,0.19422552
96054154.290501,-0.18895887,151.07959,-82.712036,-128.14627,-78.27401,-129.88271,-0.0056820614,0.18520378
96580292.4994,-0.19510767,150.91637,-86.680092,-73.086174,-80.740509,6.9194751,-0.00059049908,0.20437701
97109312.638985,-0.18529715,150.68956,-77.379242,-140.61429,-101.00517,-3.2061448,-0.010934526,0.15642712
97641230.49508,-0.19602507,150.56323,-78.366493,163.08302,-72.931366,139.83463,0.0040285764,0.2048448
98176061.939975,-0.19783096,150.36082,-76.205627,-106.14882,-86.592918,123.98974,-0.0055441698,0.18388048
98713822.9329,-0.20607731,150.30403,-82.718361,-112.34861,-86.741035,123.05129,-0.0099554965,0.21108766
99254529.520502,-0.19476897,150.09947,-85.417854,-146.6982,-77.096573,13.487654,0.0042458111,0.22979243
99798197.837325,-0.20170392,149.93477,-85.094139,124.03272,-77.642281,-119.7906,-0.0016251663,0.21500728
100344844.10629,-0.20719741,149.79149,-82.257774,-32.64822,-80.469231,74.232841,-0.0023246643,0.22586536
100894484.63918,-0.20119686,149.66374,-79.253746,-93.335426,-76.871284,-25.308325,0.0015026793,0.19459124
101447135.83712,-0.20874093,149.42503,-82.821548,-146.89612,-84.513252,16.436134,-0.0049651773,0.24238898
102002814.19108,-0.19619271,149.3054,-82.127586,-18.449938,-92.583725,41.272297,-0.0059853345,0.19518113
102561536.28236,-0.21546458,149.09392,-90.617432,12.218615,-76.524826,-139.98888,0.00093024207,0.16911811
103123318.78307,-0.20477161,148.93803,-75.056236,-2.7332935,-76.440819,94.893593,-0.0063938792,0.18434276
103688178.45667,-0.20808235,148.68272,-78.032158,-145.5061,-82.005157,-72.9366,-0.0086822845,0.18385632
104256132.15841,-0.21951531,148.64262,-99.170479,-119.75417,-75.914642,-63.057159,-0.0064856512,0.22834036
104827196.83589,-0.20853779,148.42578,-89.485146,38.348801,-78.739532,-139.70641,-0.0027929584,0.26392403
105401389.52953,-0.1892287,148.23683,-81.232376,161.213,-71.004799,-93.022316,-0.0011518195,0.1754877
105978727.37308,-0.21333024,148.01544,-80.764778,-40.462704,-88.717117,136.94894,-0.0045933048,0.20667171
106559227.59417,-0.20893461,147.88316,-83.005775,141.63438,-80.922813,-31.59383,-0.0063238847,0.20419583
107142907.51475,-0.20699161,147.74706,-78.482681,-54.200787,-83.776184,86.728615,-0.0056079314,0.19559896
107729784.55169,-0.21273646,147.53653,-87.931801,68.701385,-78.730377,40.423683,-0.0049335603,0.17938438
108319876.21725,-0.21054776,147.32051,-83.988457,5.7938371,-76.20192,40.49781,-0.0028745525,0.18099105
108913200.1196,-0.22186571,147.16542,-79.834969,32.541187,-75.393532,-147.71239,-6.0314724e-005,0.21269149
109509773.96339,-0.19424918,147.0056,-76.275055,-172.05592,-79.248993,67.730591,0.0069427593,0.22010027
110109615.5502,-0.22171424,146.78755,-79.608627,90.717033,-88.260269,-0.48890644,-0.0075790319,0.18032345
110712742.77917,-0.21468529,146.65425,-87.692894,75.929222,-78.448654,-123.04147,-0.0087090004,0.16742912
111319173.64745,-0.21010597,146.4213,-79.522812,117.44174,-78.043419,-0.97996879,-0.0022612102,0.15721743
111928926.25078,-0.20609304,146.16068,-86.131042,-147.97679,-81.696548,-62.419823,-0.0026119028,0.13811393
112542018.78401,-0.22108337,145.91626,-79.973969,-115.93359,-81.845703,48.088627,-0.0063433275,0.17349078
113158469.54167,-0.21883492,145.90587,-83.042633,-108.5669,-86.421326,-40.852837,-0.012635443,0.13775697
113778296.91849,-0.21614006,145.62111,-106.03293,113.91425,-85.689606,179.34743,-0.0088646309,0.12853023
114401519.40995,-0.218165,145.49619,-81.085983,-164.87758,-82.776932,152.52762,-0.0066870907,0.085660174
115028155.61285,-0.21141055,145.23543,-105.39206,-1.3795159,-84.239662,-17.798241,-0.0072421986,0.14272492
115658224.22586,-0.22939287,145.09273,-76.953026,103.05425,-85.409439,-51.569252,-0.0091227302,0.12179752
116291744.05004,-0.2232237,144.91513,-93.831985,153.026,-84.411674,17.02747,-0.0021060752,0.11795019
116928733.98948,-0.22698547,144.71571,-82.685143,-155.62021,-72.853043,-76.363846,-0.012987234,0.05435219
117569213.05178,-0.22771323,144.46083,-81.375122,27.075247,-76.669662,-93.211739,-0.0055900468,0.048499938
